"","gender","state","cardholder","balance","numTrans","numIntlTrans","creditLine","fraudRisk","balance_q","credl_q","Segmento"
"94218",0,5,1,0,15,3,16,0,"1","4","3"
"94219",0,10,1,8000,8,0,7,0,"4","3","2"
"94220",0,42,1,11681,14,0,23,0,"4","4","1"
"94221",1,5,1,8000,6,0,7,0,"4","3","2"
"94222",1,5,1,0,21,0,4,0,"1","1","3"
"94223",1,39,1,0,100,0,8,0,"1","3","3"
"94224",1,46,1,5000,2,0,4,0,"3","1","3"
"94225",1,21,1,3975,8,0,5,0,"2","2","3"
"94226",1,2,1,0,12,2,1,0,"1","1","3"
"94227",0,41,1,6283,12,0,9,0,"3","3","3"
"94228",1,22,1,3829,15,0,4,0,"2","1","3"
"94229",1,35,1,0,6,0,5,0,"1","2","3"
"94230",0,15,0,790,14,0,3,0,"1","1","3"
"94231",1,10,1,6000,39,2,5,0,"3","2","3"
"94232",0,5,1,0,73,2,4,0,"1","1","3"
"94233",1,41,1,0,10,0,3,0,"1","1","3"
"94234",1,34,1,873,35,0,12,0,"1","4","3"
"94235",1,7,1,6000,22,0,5,0,"3","2","3"
"94236",0,17,1,11398,77,0,37,1,"4","4","1"
"94237",0,44,1,0,44,2,2,0,"1","1","3"
"94238",0,20,1,8000,3,0,7,0,"4","3","2"
"94239",0,35,1,13000,22,0,12,0,"4","4","1"
"94240",0,48,1,3000,18,19,2,0,"2","1","3"
"94241",0,24,1,13853,92,0,16,1,"4","4","1"
"94242",0,3,1,10400,23,0,65,1,"4","4","1"
"94243",1,39,1,6000,17,60,5,0,"3","2","3"
"94244",1,32,1,3000,66,0,2,0,"2","1","3"
"94245",1,44,1,5271,34,0,5,0,"3","2","3"
"94246",0,11,1,3000,29,0,2,0,"2","1","3"
"94247",0,4,1,6617,8,0,36,0,"3","4","2"
"94248",1,2,1,102,24,0,23,0,"1","4","3"
"94249",1,5,1,7000,25,1,6,0,"3","2","3"
"94250",0,49,1,2224,21,0,39,1,"1","4","3"
"94251",1,5,1,7000,41,0,6,0,"3","2","3"
"94252",1,35,1,125,41,16,8,0,"1","3","3"
"94253",0,44,0,0,22,2,2,0,"1","1","3"
"94254",1,5,1,6000,85,0,5,0,"3","2","3"
"94255",1,3,1,5000,36,14,4,0,"3","1","3"
"94256",1,6,1,4000,44,10,3,0,"2","1","3"
"94257",1,46,1,8000,21,5,7,0,"4","3","2"
"94258",0,39,1,7000,34,12,6,0,"3","2","3"
"94259",0,5,1,0,6,0,6,0,"1","2","3"
"94260",1,39,1,0,19,0,3,0,"1","1","3"
"94261",1,2,1,14563,33,21,15,0,"4","4","1"
"94262",0,5,1,0,64,0,32,0,"1","4","3"
"94263",0,5,1,5000,31,0,4,0,"3","1","3"
"94264",0,18,1,1187,26,0,3,0,"1","1","3"
"94265",1,43,1,1087,7,1,5,0,"1","2","3"
"94266",1,22,1,4696,12,0,7,0,"3","3","3"
"94267",0,44,1,5509,52,2,46,1,"3","4","2"
"94268",1,46,1,627,11,0,4,0,"1","1","3"
"94269",0,38,1,11080,11,0,20,0,"4","4","1"
"94270",0,10,1,4000,7,0,3,0,"2","1","3"
"94271",0,9,1,0,100,0,20,0,"1","4","3"
"94272",1,10,1,261,17,0,23,0,"1","4","3"
"94273",0,29,1,4000,29,0,3,0,"2","1","3"
"94274",1,25,1,911,8,0,5,0,"1","2","3"
"94275",0,4,1,0,16,9,5,0,"1","2","3"
"94276",1,44,1,2000,7,0,1,0,"1","1","3"
"94277",0,25,1,8771,15,0,17,0,"4","4","1"
"94278",1,11,1,3000,1,2,2,0,"2","1","3"
"94279",1,41,1,0,47,0,3,0,"1","1","3"
"94280",1,44,1,4000,20,0,3,0,"2","1","3"
"94281",1,10,1,0,19,0,7,0,"1","3","3"
"94282",1,35,1,7193,100,0,22,0,"4","4","1"
"94283",1,35,1,10000,4,0,9,0,"4","3","2"
"94284",1,10,1,6000,36,14,5,0,"3","2","3"
"94285",1,24,1,3000,74,0,2,0,"2","1","3"
"94286",1,35,1,0,3,0,6,0,"1","2","3"
"94287",1,25,1,0,10,0,5,0,"1","2","3"
"94288",1,7,1,7000,36,0,6,0,"3","2","3"
"94289",1,44,1,0,19,0,3,0,"1","1","3"
"94290",1,44,1,0,9,0,18,0,"1","4","3"
"94291",0,17,1,10408,4,0,22,0,"4","4","1"
"94292",1,21,1,1795,21,0,16,0,"1","4","3"
"94293",1,5,1,0,35,13,12,0,"1","4","3"
"94294",1,36,1,8000,100,0,7,0,"4","3","2"
"94295",0,38,1,7385,60,0,14,0,"4","4","1"
"94296",0,5,1,10598,19,49,51,1,"4","4","1"
"94297",0,14,1,11020,23,0,22,0,"4","4","1"
"94298",0,35,1,2715,6,0,2,0,"1","1","3"
"94299",0,15,1,7000,19,10,6,0,"3","2","3"
"94300",1,18,1,18000,19,0,17,0,"4","4","1"
"94301",1,49,1,10000,10,1,9,0,"4","3","2"
"94302",1,25,1,3000,15,0,2,0,"2","1","3"
"94303",1,11,1,5000,7,8,4,0,"3","1","3"
"94304",0,44,1,8000,38,6,7,0,"4","3","2"
"94305",1,24,1,5000,3,5,4,0,"3","1","3"
"94306",0,16,1,8000,24,0,7,0,"4","3","2"
"94307",1,5,1,2664,13,7,11,0,"1","3","3"
"94308",1,34,1,0,27,0,4,0,"1","1","3"
"94309",0,39,1,0,11,0,4,0,"1","1","3"
"94310",1,20,1,0,21,60,11,0,"1","3","3"
"94311",0,32,1,3218,25,0,27,0,"2","4","3"
"94312",1,11,1,3000,43,0,2,0,"2","1","3"
"94313",1,44,1,1541,100,4,17,0,"1","4","3"
"94314",1,36,1,2965,5,0,8,0,"2","3","3"
"94315",1,32,1,0,18,18,2,0,"1","1","3"
"94316",1,43,1,6180,5,0,6,0,"3","2","3"
"94317",1,41,1,0,17,1,2,0,"1","1","3"
"94318",0,46,1,4780,8,0,5,0,"3","2","3"
"94319",0,11,1,0,22,0,6,0,"1","2","3"
"94320",1,11,1,4020,60,4,4,0,"2","1","3"
"94321",1,31,1,6000,14,27,5,0,"3","2","3"
"94322",1,48,1,13000,11,2,12,0,"4","4","1"
"94323",0,5,1,8000,59,11,7,0,"4","3","2"
"94324",0,2,1,0,100,0,6,0,"1","2","3"
"94325",0,12,1,3062,7,1,7,0,"2","3","3"
"94326",1,44,1,914,20,8,11,0,"1","3","3"
"94327",1,33,1,0,94,21,3,0,"1","1","3"
"94328",1,33,1,13000,2,0,12,0,"4","4","1"
"94329",1,48,1,7894,19,0,26,0,"4","4","1"
"94330",1,44,1,0,30,9,15,0,"1","4","3"
"94331",0,46,1,0,93,0,3,0,"1","1","3"
"94332",0,10,1,11570,36,4,50,1,"4","4","1"
"94333",1,46,1,0,7,0,4,0,"1","1","3"
"94334",0,14,1,5340,21,0,12,0,"3","4","2"
"94335",1,50,1,3000,6,0,2,0,"2","1","3"
"94336",1,4,1,9000,5,23,8,0,"4","3","2"
"94337",0,36,1,4000,28,5,3,0,"2","1","3"
"94338",1,23,1,5401,23,2,5,0,"3","2","3"
"94339",0,12,1,981,42,1,5,0,"1","2","3"
"94340",0,48,1,8000,37,5,7,0,"4","3","2"
"94341",1,32,1,0,27,0,4,0,"1","1","3"
"94342",1,2,1,4000,5,0,3,0,"2","1","3"
"94343",0,16,1,0,24,0,4,0,"1","1","3"
"94344",1,10,1,3137,13,8,4,0,"2","1","3"
"94345",0,43,1,0,45,0,6,0,"1","2","3"
"94346",0,26,1,8000,6,3,7,0,"4","3","2"
"94347",1,34,1,0,20,4,3,0,"1","1","3"
"94348",1,23,1,10000,100,6,9,1,"4","3","2"
"94349",1,44,1,7000,12,0,6,0,"3","2","3"
"94350",1,47,1,13226,16,0,14,0,"4","4","1"
"94351",0,50,1,4000,26,20,3,0,"2","1","3"
"94352",1,5,1,3885,11,0,4,0,"2","1","3"
"94353",1,46,1,5395,5,0,19,0,"3","4","2"
"94354",1,5,1,617,16,0,5,0,"1","2","3"
"94355",1,2,1,5000,6,7,4,0,"3","1","3"
"94356",0,44,1,281,5,0,9,0,"1","3","3"
"94357",1,44,1,0,10,0,7,0,"1","3","3"
"94358",0,23,1,16017,5,0,16,0,"4","4","1"
"94359",0,35,1,0,33,0,4,0,"1","1","3"
"94360",0,40,1,4989,9,0,5,0,"3","2","3"
"94361",0,36,1,6193,4,36,7,0,"3","3","3"
"94362",1,49,1,3180,14,27,12,0,"2","4","3"
"94363",1,36,1,0,51,0,3,0,"1","1","3"
"94364",1,43,1,0,30,0,6,0,"1","2","3"
"94365",0,21,1,0,58,0,13,0,"1","4","3"
"94366",0,50,1,23000,17,0,22,1,"4","4","1"
"94367",1,3,1,9648,29,24,9,0,"4","3","2"
"94368",0,48,1,0,37,3,10,0,"1","3","3"
"94369",1,5,1,8905,20,4,9,0,"4","3","2"
"94370",1,29,1,5000,10,0,4,0,"3","1","3"
"94371",1,5,1,4277,31,4,21,0,"2","4","3"
"94372",0,39,1,5000,20,0,4,0,"3","1","3"
"94373",1,44,1,2564,8,0,16,0,"1","4","3"
"94374",0,20,1,893,54,1,3,0,"1","1","3"
"94375",1,15,1,0,13,5,8,0,"1","3","3"
"94376",1,5,1,17000,11,6,16,1,"4","4","1"
"94377",0,16,1,0,32,0,2,0,"1","1","3"
"94378",0,25,1,3223,8,7,3,0,"2","1","3"
"94379",1,46,1,0,8,0,2,0,"1","1","3"
"94380",1,25,1,4125,10,5,15,0,"2","4","3"
"94381",1,5,1,3904,17,19,3,0,"2","1","3"
"94382",1,10,1,2143,52,0,12,0,"1","4","3"
"94383",0,44,1,4000,93,0,3,0,"2","1","3"
"94384",0,5,1,3193,27,0,10,0,"2","3","3"
"94385",0,43,1,3480,54,25,3,0,"2","1","3"
"94386",0,5,1,13000,39,1,12,0,"4","4","1"
"94387",1,26,1,2141,72,7,14,0,"1","4","3"
"94388",1,35,1,16963,19,10,52,1,"4","4","1"
"94389",0,15,1,5000,19,13,4,0,"3","1","3"
"94390",1,6,1,4909,65,0,13,1,"3","4","2"
"94391",1,38,1,4000,20,39,3,0,"2","1","3"
"94392",1,6,1,16183,13,0,24,0,"4","4","1"
"94393",0,44,1,2807,14,0,19,0,"1","4","3"
"94394",1,36,1,0,41,9,5,0,"1","2","3"
"94395",1,18,1,12000,33,3,11,0,"4","3","2"
"94396",0,5,1,638,37,0,25,0,"1","4","3"
"94397",0,23,1,13074,30,0,14,0,"4","4","1"
"94398",0,18,1,2723,25,3,7,0,"1","3","3"
"94399",0,32,1,3014,28,0,7,0,"2","3","3"
"94400",1,15,1,0,83,6,1,0,"1","1","3"
"94401",0,10,1,3022,85,0,3,0,"2","1","3"
"94402",1,5,1,0,19,0,4,0,"1","1","3"
"94403",1,10,1,0,11,0,2,0,"1","1","3"
"94404",1,21,1,4000,14,0,3,0,"2","1","3"
"94405",0,5,1,3578,100,60,4,1,"2","1","3"
"94406",1,4,1,573,6,0,5,0,"1","2","3"
"94407",1,10,1,12026,34,0,17,1,"4","4","1"
"94408",1,13,1,9063,13,5,9,0,"4","3","2"
"94409",1,31,1,0,2,1,4,0,"1","1","3"
"94410",0,16,1,0,28,27,13,0,"1","4","3"
"94411",1,16,1,0,14,4,6,0,"1","2","3"
"94412",1,35,1,3830,11,0,20,0,"2","4","3"
"94413",0,11,1,7516,58,2,12,0,"4","4","1"
"94414",0,15,1,0,12,1,2,0,"1","1","3"
"94415",0,25,1,12000,100,0,11,0,"4","3","2"
"94416",0,23,1,2567,13,37,5,0,"1","2","3"
"94417",1,38,1,9448,6,0,21,0,"4","4","1"
"94418",0,25,1,5000,10,0,4,0,"3","1","3"
"94419",1,26,1,0,23,0,12,0,"1","4","3"
"94420",0,21,1,10541,40,0,20,1,"4","4","1"
"94421",1,7,1,4000,5,0,3,0,"2","1","3"
"94422",1,35,1,10000,98,0,9,0,"4","3","2"
"94423",0,20,1,9000,20,0,8,0,"4","3","2"
"94424",0,5,1,1703,23,6,7,0,"1","3","3"
"94425",1,36,1,1288,22,7,6,0,"1","2","3"
"94426",0,10,1,9485,14,3,11,0,"4","3","2"
"94427",1,5,1,9000,7,6,8,0,"4","3","2"
"94428",1,22,1,3499,22,15,13,0,"2","4","3"
"94429",1,35,1,0,12,0,6,0,"1","2","3"
"94430",0,5,1,0,24,0,26,0,"1","4","3"
"94431",0,7,1,0,61,7,3,0,"1","1","3"
"94432",1,5,1,0,100,7,3,0,"1","1","3"
"94433",1,2,1,6000,2,2,5,0,"3","2","3"
"94434",1,44,1,10000,5,0,9,0,"4","3","2"
"94435",1,5,1,9581,53,0,17,0,"4","4","1"
"94436",1,39,1,19854,13,0,27,1,"4","4","1"
"94437",1,15,1,4000,28,0,3,0,"2","1","3"
"94438",1,18,1,2137,29,0,5,0,"1","2","3"
"94439",0,16,1,15000,100,0,14,1,"4","4","1"
"94440",0,29,1,0,38,0,1,0,"1","1","3"
"94441",1,10,1,4000,36,7,3,0,"2","1","3"
"94442",1,18,1,6996,26,0,9,0,"3","3","3"
"94443",1,41,1,0,86,0,11,0,"1","3","3"
"94444",1,18,1,10000,4,4,9,0,"4","3","2"
"94445",0,43,1,4384,10,4,4,0,"2","1","3"
"94446",0,24,1,11000,6,3,10,0,"4","3","2"
"94447",1,14,1,8150,57,1,14,0,"4","4","1"
"94448",1,16,1,0,100,7,16,0,"1","4","3"
"94449",1,3,1,6000,13,10,5,0,"3","2","3"
"94450",1,48,1,4000,16,0,3,0,"2","1","3"
"94451",0,46,1,0,20,3,3,0,"1","1","3"
"94452",1,36,1,2263,11,3,24,0,"1","4","3"
"94453",1,5,1,712,2,0,6,0,"1","2","3"
"94454",1,38,1,12005,19,5,45,0,"4","4","1"
"94455",0,39,1,2479,25,4,8,0,"1","3","3"
"94456",0,16,1,0,30,9,4,0,"1","1","3"
"94457",0,5,1,0,4,4,7,0,"1","3","3"
"94458",1,36,1,0,56,11,3,0,"1","1","3"
"94459",0,51,1,6000,22,0,5,0,"3","2","3"
"94460",0,35,1,8000,30,20,7,0,"4","3","2"
"94461",1,19,1,13000,15,10,12,0,"4","4","1"
"94462",1,11,1,9000,22,11,8,0,"4","3","2"
"94463",1,11,1,6000,100,0,5,0,"3","2","3"
"94464",0,4,1,4462,9,10,4,0,"3","1","3"
"94465",1,20,1,0,8,0,16,0,"1","4","3"
"94466",1,33,1,391,49,0,2,0,"1","1","3"
"94467",1,48,1,5023,14,0,24,0,"3","4","2"
"94468",1,41,1,2669,5,0,3,0,"1","1","3"
"94469",1,10,1,542,32,0,4,0,"1","1","3"
"94470",1,21,1,3000,27,0,2,0,"2","1","3"
"94471",1,16,1,4000,33,0,3,0,"2","1","3"
"94472",1,46,1,1791,12,0,53,0,"1","4","3"
"94473",1,25,1,0,10,0,3,0,"1","1","3"
"94474",1,46,1,4772,43,0,4,0,"3","1","3"
"94475",0,44,1,3917,13,11,6,0,"2","2","3"
"94476",1,39,1,6000,10,0,5,0,"3","2","3"
"94477",1,35,1,13506,12,0,38,0,"4","4","1"
"94478",0,33,0,9000,29,7,8,0,"4","3","2"
"94479",1,13,1,10368,12,0,10,0,"4","3","2"
"94480",0,41,1,16748,71,7,36,1,"4","4","1"
"94481",1,7,1,3000,67,0,2,0,"2","1","3"
"94482",0,32,1,0,68,0,5,0,"1","2","3"
"94483",1,2,1,3000,13,6,2,0,"2","1","3"
"94484",0,6,1,7000,43,3,6,0,"3","2","3"
"94485",1,21,1,3064,10,0,29,0,"2","4","3"
"94486",1,5,1,4000,8,6,3,0,"2","1","3"
"94487",1,10,1,8953,34,0,12,0,"4","4","1"
"94488",0,11,1,967,97,0,3,0,"1","1","3"
"94489",1,41,1,9000,21,10,8,0,"4","3","2"
"94490",1,44,1,6503,5,0,11,0,"3","3","3"
"94491",1,7,1,12186,11,0,13,0,"4","4","1"
"94492",0,23,1,0,29,0,6,0,"1","2","3"
"94493",0,5,1,4648,100,0,4,0,"3","1","3"
"94494",1,14,1,17000,3,0,16,0,"4","4","1"
"94495",0,32,1,1668,13,1,4,0,"1","1","3"
"94496",1,16,1,4000,56,0,3,0,"2","1","3"
"94497",0,39,1,3281,15,0,8,0,"2","3","3"
"94498",0,44,1,4000,39,0,3,0,"2","1","3"
"94499",1,25,0,1285,19,37,6,0,"1","2","3"
"94500",1,2,0,6000,13,0,5,0,"3","2","3"
"94501",1,24,1,2984,9,1,4,0,"2","1","3"
"94502",1,18,1,9000,8,0,8,0,"4","3","2"
"94503",1,50,0,0,28,10,2,0,"1","1","3"
"94504",1,34,1,0,10,2,4,0,"1","1","3"
"94505",1,15,1,3000,37,0,2,0,"2","1","3"
"94506",0,6,1,3000,48,0,2,0,"2","1","3"
"94507",1,44,1,0,44,0,2,0,"1","1","3"
"94508",1,4,1,1805,8,0,6,0,"1","2","3"
"94509",1,35,1,0,17,0,9,0,"1","3","3"
"94510",0,11,1,6000,19,0,5,0,"3","2","3"
"94511",0,35,1,8000,22,0,7,0,"4","3","2"
"94512",1,35,1,0,77,0,4,0,"1","1","3"
"94513",0,39,1,0,21,1,4,0,"1","1","3"
"94514",0,16,1,7000,22,2,6,0,"3","2","3"
"94515",1,35,1,0,64,0,5,0,"1","2","3"
"94516",0,10,1,3000,34,0,2,0,"2","1","3"
"94517",0,43,1,3000,13,20,2,0,"2","1","3"
"94518",1,29,1,3000,17,1,2,0,"2","1","3"
"94519",0,5,1,0,16,0,12,0,"1","4","3"
"94520",0,35,1,4188,1,0,21,0,"2","4","3"
"94521",1,48,1,6678,19,0,10,0,"3","3","3"
"94522",1,23,1,4568,84,0,6,0,"3","2","3"
"94523",1,10,1,7170,100,2,8,0,"4","3","2"
"94524",1,20,1,0,5,1,6,0,"1","2","3"
"94525",0,35,1,4136,100,0,4,0,"2","1","3"
"94526",0,44,1,1756,100,0,4,0,"1","1","3"
"94527",1,44,1,0,11,18,20,0,"1","4","3"
"94528",1,44,1,8000,28,0,7,0,"4","3","2"
"94529",0,15,1,0,19,5,5,0,"1","2","3"
"94530",1,46,1,4000,3,0,3,0,"2","1","3"
"94531",0,10,1,9000,29,4,8,0,"4","3","2"
"94532",0,35,1,12155,18,6,14,1,"4","4","1"
"94533",1,38,1,4902,39,2,22,0,"3","4","2"
"94534",1,11,1,6092,13,4,15,0,"3","4","2"
"94535",1,29,1,0,14,3,8,0,"1","3","3"
"94536",1,4,1,6000,6,0,5,0,"3","2","3"
"94537",1,37,1,0,18,0,15,0,"1","4","3"
"94538",1,2,1,0,14,5,4,0,"1","1","3"
"94539",1,49,1,7000,60,0,6,0,"3","2","3"
"94540",0,17,1,11000,3,0,10,1,"4","3","2"
"94541",1,5,1,8000,11,0,7,0,"4","3","2"
"94542",0,6,1,0,35,0,13,0,"1","4","3"
"94543",1,16,1,8096,54,0,13,1,"4","4","1"
"94544",1,36,1,6000,17,0,5,0,"3","2","3"
"94545",1,44,1,3866,54,0,5,0,"2","2","3"
"94546",0,44,1,3000,100,20,2,0,"2","1","3"
"94547",1,15,1,0,6,0,12,0,"1","4","3"
"94548",1,36,1,5000,11,0,4,0,"3","1","3"
"94549",0,35,1,2500,19,0,6,0,"1","2","3"
"94550",1,12,1,914,38,0,2,0,"1","1","3"
"94551",1,35,1,1801,10,40,13,0,"1","4","3"
"94552",1,10,0,6502,1,20,7,0,"3","3","3"
"94553",1,5,1,4617,49,0,13,0,"3","4","2"
"94554",1,8,1,5000,14,0,4,0,"3","1","3"
"94555",0,25,1,8000,9,8,7,0,"4","3","2"
"94556",0,10,1,0,52,0,7,0,"1","3","3"
"94557",0,48,1,7000,7,0,6,0,"3","2","3"
"94558",1,15,1,0,36,43,4,0,"1","1","3"
"94559",1,29,1,0,52,0,1,0,"1","1","3"
"94560",1,10,1,9064,89,0,29,1,"4","4","1"
"94561",0,5,1,11000,20,2,10,1,"4","3","2"
"94562",0,35,1,1193,0,3,11,0,"1","3","3"
"94563",1,39,1,4000,41,0,3,0,"2","1","3"
"94564",0,9,1,1589,77,0,4,0,"1","1","3"
"94565",1,43,1,5000,20,5,4,0,"3","1","3"
"94566",0,38,1,0,15,0,6,0,"1","2","3"
"94567",1,44,1,4000,28,2,3,0,"2","1","3"
"94568",0,39,1,0,23,0,8,0,"1","3","3"
"94569",1,44,1,1288,5,0,7,0,"1","3","3"
"94570",0,10,1,0,14,0,7,0,"1","3","3"
"94571",1,18,1,4000,9,0,3,0,"2","1","3"
"94572",0,11,1,0,3,4,2,0,"1","1","3"
"94573",0,26,1,0,26,43,5,0,"1","2","3"
"94574",0,41,1,2352,4,12,7,0,"1","3","3"
"94575",1,41,1,4000,19,0,3,0,"2","1","3"
"94576",1,15,1,3789,9,0,4,0,"2","1","3"
"94577",1,44,1,4000,31,25,3,0,"2","1","3"
"94578",0,21,1,0,6,1,3,0,"1","1","3"
"94579",1,35,1,8000,17,0,7,0,"4","3","2"
"94580",1,44,1,0,6,0,18,0,"1","4","3"
"94581",1,44,1,0,19,16,7,0,"1","3","3"
"94582",0,5,1,0,82,0,10,0,"1","3","3"
"94583",1,24,1,2531,43,0,4,0,"1","1","3"
"94584",1,35,1,9000,29,0,8,0,"4","3","2"
"94585",1,12,1,0,24,15,7,0,"1","3","3"
"94586",0,49,1,5729,100,0,19,1,"3","4","2"
"94587",1,35,1,505,71,0,5,0,"1","2","3"
"94588",1,10,1,12750,99,0,15,1,"4","4","1"
"94589",1,46,1,4000,52,0,3,0,"2","1","3"
"94590",0,25,1,0,4,0,6,0,"1","2","3"
"94591",0,23,1,3168,32,0,8,0,"2","3","3"
"94592",1,49,1,6000,35,0,5,0,"3","2","3"
"94593",1,35,1,4000,6,0,3,0,"2","1","3"
"94594",0,38,1,2393,7,0,3,0,"1","1","3"
"94595",0,2,1,3609,8,3,24,0,"2","4","3"
"94596",1,13,1,3000,12,0,2,0,"2","1","3"
"94597",1,24,1,7000,6,0,6,0,"3","2","3"
"94598",0,4,1,7000,11,0,6,0,"3","2","3"
"94599",0,36,1,2773,10,2,2,0,"1","1","3"
"94600",1,23,1,6000,28,0,5,0,"3","2","3"
"94601",0,6,1,3000,28,0,2,0,"2","1","3"
"94602",1,44,1,2079,25,2,5,0,"1","2","3"
"94603",0,20,1,0,22,7,4,0,"1","1","3"
"94604",1,29,1,4000,100,0,3,0,"2","1","3"
"94605",1,44,1,7000,13,0,6,0,"3","2","3"
"94606",0,44,1,6000,39,0,5,0,"3","2","3"
"94607",0,49,1,5000,17,6,4,0,"3","1","3"
"94608",0,23,1,5000,5,0,4,0,"3","1","3"
"94609",1,34,1,0,5,0,3,0,"1","1","3"
"94610",1,23,1,3886,30,0,7,0,"2","3","3"
"94611",1,44,1,8000,20,0,7,0,"4","3","2"
"94612",1,32,0,343,8,3,18,0,"1","4","3"
"94613",1,37,1,0,19,0,14,0,"1","4","3"
"94614",0,32,1,3647,6,0,5,0,"2","2","3"
"94615",0,36,1,145,53,0,10,0,"1","3","3"
"94616",1,11,1,4013,10,0,4,0,"2","1","3"
"94617",0,44,1,0,19,0,2,0,"1","1","3"
"94618",1,37,1,226,3,8,15,0,"1","4","3"
"94619",1,32,1,6000,70,0,5,0,"3","2","3"
"94620",1,48,1,8000,64,0,7,0,"4","3","2"
"94621",0,27,1,0,7,21,12,0,"1","4","3"
"94622",1,44,1,7000,41,0,6,0,"3","2","3"
"94623",1,2,1,3000,11,0,2,0,"2","1","3"
"94624",0,48,1,0,23,0,4,0,"1","1","3"
"94625",0,44,1,6417,27,0,9,0,"3","3","3"
"94626",1,11,1,5848,64,0,10,0,"3","3","3"
"94627",0,3,1,8737,40,11,23,0,"4","4","1"
"94628",1,10,1,0,8,0,8,0,"1","3","3"
"94629",1,18,1,0,33,0,9,0,"1","3","3"
"94630",1,5,1,5000,23,0,4,0,"3","1","3"
"94631",0,35,1,0,45,27,11,0,"1","3","3"
"94632",0,5,1,3375,18,0,16,0,"2","4","3"
"94633",0,10,1,6000,5,0,5,0,"3","2","3"
"94634",1,35,1,9771,6,9,19,0,"4","4","1"
"94635",0,45,1,13249,13,0,18,0,"4","4","1"
"94636",1,44,1,0,52,9,2,0,"1","1","3"
"94637",1,44,1,0,14,6,4,0,"1","1","3"
"94638",1,18,1,0,11,2,7,0,"1","3","3"
"94639",1,49,1,0,3,0,9,0,"1","3","3"
"94640",0,29,1,4000,7,0,3,0,"2","1","3"
"94641",0,24,1,6143,86,2,7,0,"3","3","3"
"94642",1,38,1,4808,26,1,27,0,"3","4","2"
"94643",1,15,1,17257,35,0,49,1,"4","4","1"
"94644",1,4,1,3000,14,0,2,0,"2","1","3"
"94645",1,26,1,2426,2,21,5,0,"1","2","3"
"94646",1,10,1,12000,8,0,11,0,"4","3","2"
"94647",1,26,1,3000,5,0,2,0,"2","1","3"
"94648",1,44,1,0,44,0,2,0,"1","1","3"
"94649",0,15,1,5000,2,48,4,0,"3","1","3"
"94650",1,21,1,29,18,7,31,0,"1","4","3"
"94651",0,29,1,933,58,0,3,0,"1","1","3"
"94652",1,39,1,4000,27,5,3,0,"2","1","3"
"94653",1,29,1,3000,14,1,2,0,"2","1","3"
"94654",1,23,1,10209,21,0,20,0,"4","4","1"
"94655",1,16,1,12000,14,0,11,0,"4","3","2"
"94656",1,15,1,5000,7,7,4,0,"3","1","3"
"94657",0,35,1,4000,21,1,3,0,"2","1","3"
"94658",1,39,1,0,37,4,3,0,"1","1","3"
"94659",1,7,1,7000,22,0,6,0,"3","2","3"
"94660",1,46,1,19000,17,19,18,0,"4","4","1"
"94661",1,5,1,8158,17,2,9,0,"4","3","2"
"94662",0,5,1,0,33,0,2,0,"1","1","3"
"94663",1,35,1,6498,45,5,9,0,"3","3","3"
"94664",1,34,1,4578,43,13,7,0,"3","3","3"
"94665",1,31,1,6000,6,0,5,0,"3","2","3"
"94666",1,48,1,0,17,14,4,0,"1","1","3"
"94667",0,10,1,4000,6,0,3,0,"2","1","3"
"94668",1,14,1,10000,23,5,9,0,"4","3","2"
"94669",0,7,1,0,46,0,17,0,"1","4","3"
"94670",0,43,1,0,3,0,4,0,"1","1","3"
"94671",0,11,1,0,17,0,2,0,"1","1","3"
"94672",1,20,1,0,2,2,5,0,"1","2","3"
"94673",1,24,1,0,9,6,14,0,"1","4","3"
"94674",1,43,1,10000,6,0,9,0,"4","3","2"
"94675",1,5,1,4000,100,0,3,1,"2","1","3"
"94676",0,49,1,7000,8,0,6,0,"3","2","3"
"94677",0,41,1,4039,3,0,5,0,"2","2","3"
"94678",1,15,1,3000,9,14,2,0,"2","1","3"
"94679",0,21,1,1287,12,0,70,0,"1","4","3"
"94680",1,44,0,0,9,0,4,0,"1","1","3"
"94681",0,15,1,0,100,0,9,0,"1","3","3"
"94682",0,3,1,7000,25,5,6,0,"3","2","3"
"94683",0,44,1,0,16,0,6,0,"1","2","3"
"94684",1,43,1,9000,5,0,8,0,"4","3","2"
"94685",0,11,1,1491,15,0,3,0,"1","1","3"
"94686",0,20,1,5000,24,0,4,0,"3","1","3"
"94687",1,33,1,6000,6,3,5,0,"3","2","3"
"94688",1,36,1,5650,82,0,20,0,"3","4","2"
"94689",0,11,1,0,17,0,3,0,"1","1","3"
"94690",1,44,1,8957,100,36,40,1,"4","4","1"
"94691",0,25,1,171,36,4,8,0,"1","3","3"
"94692",1,50,1,10201,17,5,15,0,"4","4","1"
"94693",1,43,1,24541,54,0,32,1,"4","4","1"
"94694",1,19,1,0,39,0,5,0,"1","2","3"
"94695",1,44,1,0,68,1,8,0,"1","3","3"
"94696",0,6,1,0,10,0,7,0,"1","3","3"
"94697",0,18,1,3000,17,10,2,0,"2","1","3"
"94698",0,43,1,3000,100,17,2,0,"2","1","3"
"94699",0,15,1,0,100,1,26,1,"1","4","3"
"94700",1,27,1,9288,14,0,13,0,"4","4","1"
"94701",0,16,1,2925,2,0,10,0,"2","3","3"
"94702",1,39,1,11630,19,1,14,0,"4","4","1"
"94703",0,15,1,0,27,3,3,0,"1","1","3"
